holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time,month,year,day
True,279.72,0.0,0.0,90,Rain,light rain,2016-03-16 02:00:00,245,2,3,2016,Wednesday
True,296.19,0.0,0.0,1,Clear,sky is clear,2018-09-15 02:00:00,584,2,9,2018,Saturday
True,300.55,0.0,0.0,75,Clouds,broken clouds,2018-09-14 13:00:00,4830,13,9,2018,Friday
True,276.94,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 15:00:00,5987,15,11,2017,Thursday
True,288.44,0.0,0.0,90,Mist,mist,2015-11-04 12:00:00,5028,12,11,2015,Wednesday
True,255.48,0.0,0.0,64,Clouds,broken clouds,2014-01-07 12:00:00,4023,12,1,2014,Tuesday
True,294.5,0.0,0.0,75,Clouds,broken clouds,2018-09-09 14:00:00,3852,14,9,2018,Sunday
True,292.42,0.0,0.0,1,Clear,sky is clear,2013-05-09 10:00:00,4544,10,5,2013,Thursday
True,272.71,0.0,0.0,90,Snow,heavy snow,2013-01-28 17:00:00,5708,17,1,2013,Monday
True,302.25,0.0,0.0,1,Clear,sky is clear,2015-09-04 13:00:00,5394,13,9,2015,Friday
True,291.41,0.0,0.0,90,Fog,fog,2017-06-12 03:00:00,320,3,6,2017,Monday
True,268.88,0.0,0.0,75,Clouds,broken clouds,2012-12-21 15:00:00,5999,15,12,2012,Friday
True,272.56,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 19:00:00,3293,19,11,2012,Thursday
True,293.08,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 14:00:00,5120,14,10,2017,Tuesday
True,288.63,0.0,0.0,75,Clouds,broken clouds,2014-04-09 13:00:00,5065,13,4,2014,Wednesday
True,279.5,0.0,0.0,90,Clouds,overcast clouds,2013-11-20 08:00:00,6150,8,11,2013,Wednesday
True,252.48,0.0,0.0,1,Clear,sky is clear,2014-01-23 15:00:00,4946,15,1,2014,Thursday
True,299.61,0.0,0.0,20,Clouds,few clouds,2018-07-31 11:00:00,4727,11,7,2018,Tuesday
True,281.29,0.0,0.0,90,Drizzle,drizzle,2015-11-11 22:00:00,1430,22,11,2015,Wednesday
True,296.75,0.0,0.0,1,Clear,sky is clear,2018-06-07 19:00:00,3715,19,6,2018,Thursday
True,271.36,0.0,0.0,5,Clear,sky is clear,2017-11-25 20:00:00,3005,20,11,2017,Saturday
True,290.61,0.0,0.0,40,Clouds,scattered clouds,2018-06-10 07:00:00,1012,7,6,2018,Sunday
True,275.34,0.0,0.0,90,Mist,mist,2017-01-20 12:00:00,5316,12,1,2017,Friday
True,289.61,0.0,0.0,1,Clear,sky is clear,2018-09-11 06:00:00,5927,6,9,2018,Tuesday
True,287.39,0.0,0.0,1,Clear,sky is clear,2016-09-02 01:00:00,440,1,9,2016,Friday
True,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,23,10,2012,Sunday
True,260.68,0.0,0.0,1,Clear,sky is clear,2016-02-13 15:00:00,5190,15,2,2016,Saturday
True,305.08,0.0,0.0,75,Clouds,broken clouds,2018-05-24 18:00:00,4787,18,5,2018,Thursday
True,292.8,0.0,0.0,90,Mist,mist,2016-08-24 07:00:00,6068,7,8,2016,Wednesday
True,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-20 03:00:00,532,3,8,2017,Sunday
True,283.09,0.0,0.0,1,Clear,sky is clear,2015-11-14 18:00:00,4660,18,11,2015,Saturday
True,288.87,0.0,0.0,1,Clear,sky is clear,2017-07-29 04:00:00,342,4,7,2017,Saturday
True,263.72,0.0,0.0,1,Snow,light snow,2018-04-04 04:00:00,821,4,4,2018,Wednesday
True,258.99,0.0,0.0,90,Mist,mist,2016-01-09 12:00:00,4984,12,1,2016,Saturday
True,275.09,0.0,0.0,1,Clear,sky is clear,2017-03-28 01:00:00,413,1,3,2017,Tuesday
True,285.09,0.0,0.0,0,Clear,Sky is Clear,2016-10-01 09:00:00,3758,9,10,2016,Saturday
True,291.92,0.0,0.0,1,Mist,mist,2015-08-08 07:00:00,1831,7,8,2015,Saturday
True,296.57,0.0,0.0,0,Clear,Sky is Clear,2013-06-14 13:00:00,5457,13,6,2013,Friday
True,273.09,0.0,0.0,90,Clouds,overcast clouds,2018-04-10 00:00:00,530,0,4,2018,Tuesday
True,302.29,0.0,0.0,40,Rain,moderate rain,2018-06-30 03:00:00,429,3,6,2018,Saturday
True,278.27,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 05:00:00,2430,5,10,2012,Friday
True,295.2,0.0,0.0,1,Clear,sky is clear,2016-09-09 13:00:00,4575,13,9,2016,Friday
True,264.97,0.0,0.0,90,Snow,light snow,2016-12-09 00:00:00,652,0,12,2016,Friday
True,273.94,0.0,0.0,90,Clouds,overcast clouds,2015-12-22 22:00:00,3469,22,12,2015,Tuesday
True,275.18,0.0,0.0,40,Clouds,scattered clouds,2014-04-14 14:00:00,5044,14,4,2014,Monday
True,276.62,0.51,0.0,90,Rain,light rain,2014-03-11 05:00:00,2615,5,3,2014,Tuesday
True,246.26,0.0,0.0,1,Clear,sky is clear,2014-01-28 06:00:00,4611,6,1,2014,Tuesday
True,267.68,0.0,0.0,75,Snow,light snow,2017-12-15 10:00:00,4949,10,12,2017,Friday
True,265.28,0.0,0.0,90,Mist,mist,2017-03-12 23:00:00,2334,23,3,2017,Sunday
True,268.72,0.0,0.0,90,Mist,mist,2013-03-05 22:00:00,1770,22,3,2013,Tuesday
True,275.44,0.0,0.0,20,Clouds,few clouds,2012-11-09 04:00:00,683,4,11,2012,Friday
True,281.46,0.0,0.0,90,Mist,mist,2015-10-31 13:00:00,4546,13,10,2015,Saturday
True,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 09:00:00,3438,9,2,2013,Saturday
True,298.14,0.0,0.0,40,Clouds,scattered clouds,2017-09-02 14:00:00,4882,14,9,2017,Saturday
True,251.88,0.0,0.0,5,Mist,mist,2013-12-06 08:00:00,5686,8,12,2013,Friday
True,286.15,0.0,0.0,1,Fog,fog,2017-08-29 04:00:00,916,4,8,2017,Tuesday
True,266.83,0.0,0.0,1,Clear,sky is clear,2013-04-04 04:00:00,762,4,4,2013,Thursday
True,295.02,0.0,0.0,1,Clear,sky is clear,2018-05-03 14:00:00,5462,14,5,2018,Thursday
True,276.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 17:00:00,6009,17,12,2017,Monday
True,297.55,0.0,0.0,75,Clouds,broken clouds,2018-07-18 11:00:00,4752,11,7,2018,Wednesday
True,295.28,0.0,0.0,1,Clear,sky is clear,2018-05-31 23:00:00,1446,23,5,2018,Thursday
True,285.64,0.0,0.0,1,Clear,sky is clear,2016-07-02 03:00:00,373,3,7,2016,Saturday
True,296.51,0.0,0.0,75,Clouds,broken clouds,2017-07-24 14:00:00,4893,14,7,2017,Monday
True,275.92,0.0,0.0,90,Mist,mist,2013-01-12 14:00:00,4547,14,1,2013,Saturday
True,291.05,0.0,0.0,1,Clear,sky is clear,2014-05-28 09:00:00,5228,9,5,2014,Wednesday
True,295.47,0.0,0.0,0,Clear,Sky is Clear,2016-06-09 23:00:00,1406,23,6,2016,Thursday
True,291.14,0.0,0.0,75,Drizzle,light intensity drizzle,2017-08-25 12:00:00,4521,12,8,2017,Friday
True,294.49,0.25,0.0,1,Rain,light rain,2018-09-02 01:00:00,801,1,9,2018,Sunday
True,264.03,0.0,0.0,75,Haze,haze,2017-01-10 15:00:00,4454,15,1,2017,Tuesday
True,291.55,0.0,0.0,1,Mist,mist,2018-08-17 05:00:00,2821,5,8,2018,Friday
True,270.08,0.0,0.0,90,Snow,light snow,2018-01-25 19:00:00,3637,19,1,2018,Thursday
True,297.4,0.0,0.0,75,Clouds,broken clouds,2014-07-03 16:00:00,6131,16,7,2014,Thursday
True,290.04,0.0,0.0,0,Clear,Sky is Clear,2016-06-20 05:00:00,2998,5,6,2016,Monday
True,276.34,0.0,0.0,90,Rain,moderate rain,2017-05-01 14:00:00,4877,14,5,2017,Monday
True,295.2,0.0,0.0,1,Clear,sky is clear,2015-08-02 03:00:00,382,3,8,2015,Sunday
True,301.75,0.0,0.0,5,Clear,sky is clear,2018-08-10 13:00:00,5053,13,8,2018,Friday
True,292.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 19:00:00,3633,19,5,2017,Wednesday
True,288.83,0.0,0.0,5,Clear,sky is clear,2017-06-01 09:00:00,5123,9,6,2017,Thursday
True,294.36,0.0,0.0,90,Mist,mist,2018-06-18 12:00:00,4829,12,6,2018,Monday
True,289.4,0.0,0.0,36,Fog,fog,2013-06-11 08:00:00,6171,8,6,2013,Tuesday
True,288.42,0.0,0.0,75,Clouds,broken clouds,2013-05-22 01:00:00,335,1,5,2013,Wednesday
True,286.79,0.0,0.0,92,Rain,light rain,2013-10-03 22:00:00,4151,22,10,2013,Thursday
True,290.99,0.0,0.0,40,Clouds,scattered clouds,2018-09-22 15:00:00,4589,15,9,2018,Saturday
True,269.7,0.0,0.0,90,Clouds,overcast clouds,2014-01-30 02:00:00,268,2,1,2014,Thursday
True,270.47,0.0,0.0,90,Clouds,overcast clouds,2017-01-01 19:00:00,2412,19,1,2017,Sunday
True,287.58,0.0,0.0,75,Clouds,broken clouds,2015-07-01 07:00:00,6261,7,7,2015,Wednesday
True,289.58,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 14:00:00,5982,14,9,2017,Friday
True,294.58,5.99,0.0,68,Rain,heavy intensity rain,2016-08-12 17:00:00,4877,17,8,2016,Friday
True,293.23,0.0,0.0,75,Clouds,broken clouds,2017-08-16 11:00:00,4742,11,8,2017,Wednesday
True,299.11,0.0,0.0,20,Clouds,few clouds,2013-07-13 11:00:00,4356,11,7,2013,Saturday
True,294.28,0.0,0.0,90,Rain,moderate rain,2013-05-20 17:00:00,5948,17,5,2013,Monday
True,290.95,0.0,0.0,75,Clouds,broken clouds,2017-08-05 22:00:00,3096,22,8,2017,Saturday
True,290.89,0.0,0.0,75,Clouds,broken clouds,2013-09-14 10:00:00,4782,10,9,2013,Saturday
True,296.58,0.0,0.0,0,Clear,Sky is Clear,2013-06-23 21:00:00,2842,21,6,2013,Sunday
True,299.82,0.0,0.0,75,Clouds,broken clouds,2017-06-08 14:00:00,5017,14,6,2017,Thursday
True,257.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-08 04:00:00,882,4,2,2018,Thursday
True,272.98,0.0,0.0,90,Snow,light snow,2016-01-08 09:00:00,4749,9,1,2016,Friday
True,293.29,0.0,0.0,1,Clear,sky is clear,2015-11-02 15:00:00,5717,15,11,2015,Monday
True,281.72,0.0,0.0,88,Rain,light rain,2013-10-14 11:00:00,4507,11,10,2013,Monday
True,271.22,0.0,0.0,75,Clouds,broken clouds,2017-11-06 20:00:00,2263,20,11,2017,Monday
True,288.17,0.25,0.0,90,Drizzle,heavy intensity drizzle,2018-09-19 09:00:00,5331,9,9,2018,Wednesday
True,279.555,0.0,0.0,76,Clouds,broken clouds,2017-02-16 16:00:00,6564,16,2,2017,Thursday
True,297.53,0.0,0.0,20,Clouds,few clouds,2013-06-15 19:00:00,3137,19,6,2013,Saturday
True,289.38,0.0,0.0,1,Clear,sky is clear,2013-04-27 21:00:00,3075,21,4,2013,Saturday
True,266.26,0.0,0.0,90,Clouds,overcast clouds,2014-02-12 19:00:00,3150,19,2,2014,Wednesday
True,280.75,0.0,0.0,20,Clouds,few clouds,2017-04-17 09:00:00,5262,9,4,2017,Monday
True,293.96,0.0,0.0,1,Clear,sky is clear,2015-08-20 19:00:00,3578,19,8,2015,Thursday
True,279.514,0.0,0.0,8,Clear,sky is clear,2017-02-17 21:00:00,3124,21,2,2017,Friday
True,299.49,0.0,0.0,0,Clear,Sky is Clear,2016-08-06 16:00:00,4482,16,8,2016,Saturday
True,280.29,0.0,0.0,90,Drizzle,drizzle,2015-10-31 07:00:00,1806,7,10,2015,Saturday
True,294.55,0.0,0.0,40,Rain,light rain,2017-07-22 01:00:00,873,1,7,2017,Saturday
True,290.15,0.0,0.0,1,Clear,sky is clear,2017-09-11 04:00:00,853,4,9,2017,Monday
True,305.461,0.0,0.0,0,Clear,Sky is Clear,2016-07-20 20:00:00,2662,20,7,2016,Wednesday
True,290.44,2.79,0.0,90,Rain,moderate rain,2018-08-28 03:00:00,367,3,8,2018,Tuesday
True,272.46,0.0,0.0,90,Haze,haze,2013-02-10 17:00:00,2230,17,2,2013,Sunday
True,276.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-14 02:00:00,216,2,11,2017,Tuesday
True,267.72,0.0,0.0,90,Haze,haze,2017-01-09 18:00:00,3512,18,1,2017,Monday
True,267.14,0.0,0.0,90,Clouds,overcast clouds,2016-01-04 17:00:00,6053,17,1,2016,Monday
True,296.06,0.0,0.0,90,Mist,mist,2018-07-13 01:00:00,439,1,7,2018,Friday
True,274.62,0.0,0.0,90,Fog,fog,2017-01-22 00:00:00,1117,0,1,2017,Sunday
True,291.88,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-02 17:00:00,4221,17,6,2018,Saturday
True,297.08,0.0,0.0,76,Clouds,broken clouds,2013-07-07 02:00:00,772,2,7,2013,Sunday
True,296.68,0.0,0.0,75,Clouds,broken clouds,2017-06-17 10:00:00,4167,10,6,2017,Saturday
True,269.74,0.0,0.0,1,Clear,sky is clear,2013-01-16 13:00:00,4984,13,1,2013,Wednesday
True,257.81,0.0,0.0,1,Clear,sky is clear,2013-11-23 07:00:00,1827,7,11,2013,Saturday
True,275.75,0.0,0.0,90,Rain,light rain,2017-01-19 21:00:00,3245,21,1,2017,Thursday
True,278.81,0.0,0.0,90,Rain,light rain,2016-04-28 14:00:00,5572,14,4,2016,Thursday
True,269.86,0.0,0.0,20,Clouds,few clouds,2014-03-12 02:00:00,237,2,3,2014,Wednesday
True,293.02,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 18:00:00,4500,18,8,2018,Wednesday
True,260.19,0.0,0.0,20,Clouds,few clouds,2013-01-01 09:00:00,1243,9,1,2013,Tuesday
True,271.15,0.0,0.0,90,Clouds,overcast clouds,2014-02-17 15:00:00,4051,15,2,2014,Monday
True,264.15,0.0,0.0,75,Clouds,broken clouds,2014-01-14 17:00:00,5693,17,1,2014,Tuesday
True,258.0,0.0,0.0,40,Clouds,scattered clouds,2012-12-26 18:00:00,3838,18,12,2012,Wednesday
True,269.82,0.0,0.0,90,Mist,mist,2013-02-08 14:00:00,5642,14,2,2013,Friday
True,285.927,0.0,0.0,92,Clouds,overcast clouds,2016-10-12 01:00:00,272,1,10,2016,Wednesday
True,272.02,0.0,0.0,90,Mist,mist,2016-02-01 19:00:00,3096,19,2,2016,Monday
True,272.62,0.0,0.0,90,Snow,light snow,2018-04-14 01:00:00,441,1,4,2018,Saturday
True,278.58,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 19:00:00,3230,19,3,2014,Sunday
True,288.12,0.0,0.0,1,Clear,sky is clear,2013-09-12 02:00:00,282,2,9,2013,Thursday
True,297.06,7.87,0.0,90,Rain,heavy intensity rain,2015-08-09 13:00:00,4735,13,8,2015,Sunday
True,288.26,0.0,0.0,1,Clear,sky is clear,2014-07-31 05:00:00,3154,5,7,2014,Thursday
True,286.77,0.0,0.0,0,Clear,Sky is Clear,2017-02-18 16:00:00,4912,16,2,2017,Saturday
True,279.75,0.0,0.0,1,Clear,sky is clear,2018-03-03 14:00:00,5040,14,3,2018,Saturday
True,301.49,0.0,0.0,1,Clear,sky is clear,2018-05-07 19:00:00,3292,19,5,2018,Monday
True,277.0,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 14:00:00,5410,14,4,2016,Wednesday
True,270.95,0.0,0.0,75,Clouds,broken clouds,2013-03-04 19:00:00,2617,19,3,2013,Monday
True,285.01,0.0,0.0,1,Clear,sky is clear,2017-08-05 05:00:00,880,5,8,2017,Saturday
True,279.52,0.0,0.0,20,Clouds,few clouds,2014-03-13 21:00:00,3788,21,3,2014,Thursday
True,293.75,0.0,0.0,1,Fog,fog,2015-08-15 06:00:00,1467,6,8,2015,Saturday
True,299.54,0.0,0.0,92,Thunderstorm,thunderstorm with heavy rain,2014-07-07 14:00:00,5278,14,7,2014,Monday
True,282.72,0.0,0.0,1,Clear,sky is clear,2013-05-07 02:00:00,259,2,5,2013,Tuesday
True,292.96,0.52,0.0,36,Rain,light rain,2014-06-01 21:00:00,2413,21,6,2014,Sunday
True,271.69,0.0,0.0,90,Mist,mist,2018-04-02 20:00:00,2159,20,4,2018,Monday
True,270.9,0.0,0.0,64,Clouds,broken clouds,2013-11-26 02:00:00,251,2,11,2013,Tuesday
True,276.16,0.0,0.0,1,Clear,sky is clear,2013-05-13 08:00:00,5972,8,5,2013,Monday
True,285.73,0.0,0.0,1,Fog,fog,2017-08-29 06:00:00,5964,6,8,2017,Tuesday
True,271.36,0.0,0.0,90,Snow,light snow,2018-03-05 23:00:00,599,23,3,2018,Monday
True,266.77,0.0,0.0,1,Clear,sky is clear,2013-03-21 16:00:00,6466,16,3,2013,Thursday
True,291.22,0.0,0.0,1,Clear,sky is clear,2017-07-30 08:00:00,1911,8,7,2017,Sunday
True,272.55,0.0,0.0,90,Snow,snow,2016-04-08 10:00:00,4539,10,4,2016,Friday
True,270.62,0.0,0.0,90,Snow,light snow,2017-01-02 00:00:00,798,0,1,2017,Monday
True,263.8,0.0,0.0,90,Snow,light snow,2016-01-09 02:00:00,480,2,1,2016,Saturday
True,274.89,0.0,0.0,90,Fog,fog,2012-12-03 12:00:00,4777,12,12,2012,Monday
True,297.01,0.0,0.0,5,Haze,haze,2018-06-13 12:00:00,5110,12,6,2018,Wednesday
True,274.0,0.0,0.0,40,Clouds,scattered clouds,2017-11-11 10:00:00,4690,10,11,2017,Saturday
True,271.08,0.0,0.0,40,Clouds,scattered clouds,2018-01-09 04:00:00,832,4,1,2018,Tuesday
True,276.35,0.0,0.0,90,Rain,light rain,2017-03-24 01:00:00,447,1,3,2017,Friday
True,291.08,0.0,0.0,75,Rain,moderate rain,2016-08-20 18:00:00,3607,18,8,2016,Saturday
True,265.62,0.0,0.0,1,Mist,mist,2018-02-14 05:00:00,2837,5,2,2018,Wednesday
True,264.08,0.0,0.0,90,Snow,light snow,2016-02-14 10:00:00,4041,10,2,2016,Sunday
True,274.28,0.0,0.0,1,Clear,sky is clear,2016-11-09 01:00:00,449,1,11,2016,Wednesday
True,255.64,0.0,0.0,90,Clouds,overcast clouds,2013-12-16 00:00:00,442,0,12,2013,Monday
True,295.8,0.0,0.0,0,Clear,Sky is Clear,2016-06-12 00:00:00,1669,0,6,2016,Sunday
True,276.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-03-23 21:00:00,2915,21,3,2018,Friday
True,267.22,0.0,0.0,90,Mist,mist,2017-01-09 14:00:00,4068,14,1,2017,Monday
True,275.15,0.0,0.0,90,Mist,mist,2018-01-10 23:00:00,1115,23,1,2018,Wednesday
True,260.11,0.0,0.0,64,Snow,light snow,2013-12-22 22:00:00,1796,22,12,2013,Sunday
True,266.15,0.0,0.0,90,Mist,mist,2018-02-20 08:00:00,4738,8,2,2018,Tuesday
True,263.27,0.0,0.0,20,Clouds,few clouds,2014-02-22 14:00:00,3651,14,2,2014,Saturday
True,299.21,0.0,0.0,40,Clouds,scattered clouds,2017-09-03 13:00:00,4524,13,9,2017,Sunday
True,288.48,0.0,0.0,90,Drizzle,light intensity drizzle,2016-04-20 20:00:00,3223,20,4,2016,Wednesday
True,288.02,0.0,0.0,1,Clear,sky is clear,2018-08-21 23:00:00,1117,23,8,2018,Tuesday
True,260.22,0.0,0.0,1,Clear,sky is clear,2018-02-16 02:00:00,273,2,2,2018,Friday
True,274.35,0.0,0.0,90,Snow,heavy snow,2013-01-13 01:00:00,681,1,1,2013,Sunday
True,294.44,0.0,0.0,1,Clear,sky is clear,2014-05-22 17:00:00,6241,17,5,2014,Thursday
True,300.37,0.0,0.0,8,Clear,sky is clear,2016-08-08 16:00:00,5828,16,8,2016,Monday
True,295.3,0.0,0.0,1,Clear,sky is clear,2015-06-26 10:00:00,4428,10,6,2015,Friday
True,296.37,0.0,0.0,40,Mist,mist,2018-07-12 20:00:00,2727,20,7,2018,Thursday
True,267.28,0.0,0.0,90,Mist,mist,2018-02-27 05:00:00,2884,5,2,2018,Tuesday
True,286.12,0.0,0.0,20,Clouds,few clouds,2016-05-16 21:00:00,2846,21,5,2016,Monday
True,277.09,0.0,0.0,1,Clear,sky is clear,2013-05-25 06:00:00,1231,6,5,2013,Saturday
True,273.0,0.0,0.0,78,Clouds,broken clouds,2012-12-20 13:00:00,5007,13,12,2012,Thursday
True,273.84,0.0,0.0,1,Snow,light snow,2017-02-21 09:00:00,5252,9,2,2017,Tuesday
True,284.09,0.0,0.0,1,Clear,sky is clear,2017-04-23 10:00:00,3849,10,4,2017,Sunday
True,295.26,0.0,0.0,1,Clear,sky is clear,2018-09-15 06:00:00,1469,6,9,2018,Saturday
True,290.77,0.0,0.0,75,Clouds,broken clouds,2014-07-18 08:00:00,5658,8,7,2014,Friday
True,265.62,0.0,0.0,1,Clear,sky is clear,2017-02-03 19:00:00,3760,19,2,2017,Friday
True,289.67,0.0,0.0,1,Fog,fog,2016-09-16 00:00:00,648,0,9,2016,Friday
True,264.88,0.0,0.0,1,Clear,sky is clear,2017-11-22 01:00:00,422,1,11,2017,Wednesday
True,274.72,0.0,0.0,90,Clouds,overcast clouds,2013-04-06 23:00:00,1984,23,4,2013,Saturday
True,276.9,0.0,0.0,90,Mist,mist,2013-05-05 12:00:00,4287,12,5,2013,Sunday
True,282.82,0.0,0.0,1,Fog,fog,2017-10-06 04:00:00,833,4,10,2017,Friday
True,271.94,0.0,0.0,75,Clouds,broken clouds,2014-03-18 03:00:00,418,3,3,2014,Tuesday
True,290.88,0.0,0.0,40,Clouds,scattered clouds,2015-08-24 13:00:00,4929,13,8,2015,Monday
True,296.15,0.0,0.0,20,Clouds,few clouds,2014-08-05 11:00:00,5117,11,8,2014,Tuesday
True,264.71,0.0,0.0,64,Clouds,broken clouds,2013-12-20 23:00:00,1831,23,12,2013,Friday
True,284.95,0.47,0.0,68,Mist,mist,2014-05-19 21:00:00,2404,21,5,2014,Monday
True,271.73,0.0,0.0,1,Clear,sky is clear,2012-11-01 00:00:00,716,0,11,2012,Thursday
True,295.05,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 09:00:00,4597,9,7,2015,Monday
True,271.03,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 07:00:00,6342,7,3,2014,Friday
True,264.63,0.0,0.0,64,Clouds,broken clouds,2013-12-21 08:00:00,2646,8,12,2013,Saturday
True,274.58,0.0,0.0,75,Clouds,broken clouds,2018-03-03 04:00:00,457,4,3,2018,Saturday
True,292.58,0.0,0.0,1,Clear,sky is clear,2016-09-11 21:00:00,2124,21,9,2016,Sunday
True,266.58,0.0,0.0,40,Haze,haze,2016-02-03 11:00:00,3571,11,2,2016,Wednesday
True,285.48,0.0,0.0,5,Clear,sky is clear,2017-05-11 10:00:00,4618,10,5,2017,Thursday
True,250.48,0.0,0.0,1,Clear,sky is clear,2016-12-15 07:00:00,6059,7,12,2016,Thursday
True,292.82,19.9,0.0,20,Thunderstorm,thunderstorm with heavy rain,2013-07-14 05:00:00,542,5,7,2013,Sunday
True,292.09,0.0,0.0,1,Clear,sky is clear,2018-06-06 02:00:00,318,2,6,2018,Wednesday
True,303.07,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 13:00:00,4329,13,9,2017,Sunday
True,253.08,0.0,0.0,1,Clear,sky is clear,2018-02-06 03:00:00,339,3,2,2018,Tuesday
True,297.003,0.0,0.0,36,Clouds,scattered clouds,2015-06-24 10:00:00,4723,10,6,2015,Wednesday
True,300.02,0.0,0.0,5,Clear,sky is clear,2017-09-11 18:00:00,4233,18,9,2017,Monday
True,288.95,0.0,0.0,1,Fog,fog,2017-08-15 01:00:00,410,1,8,2017,Tuesday
True,297.74,0.0,0.0,1,Clear,sky is clear,2015-07-19 11:00:00,3899,11,7,2015,Sunday
True,287.43,0.0,0.0,90,Clouds,overcast clouds,2017-05-30 18:00:00,4495,18,5,2017,Tuesday
True,278.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 02:00:00,545,2,10,2012,Saturday
True,293.51,0.0,0.0,1,Mist,mist,2018-08-06 23:00:00,1148,23,8,2018,Monday
True,263.19,0.0,0.0,100,Clouds,overcast clouds,2013-02-06 00:00:00,526,0,2,2013,Wednesday
True,291.93,0.0,0.0,12,Clouds,few clouds,2016-08-16 04:00:00,824,4,8,2016,Tuesday
True,287.85,0.0,0.0,90,Clouds,overcast clouds,2013-06-02 04:00:00,374,4,6,2013,Sunday
True,290.84,4.79,0.0,90,Rain,heavy intensity rain,2018-09-20 15:00:00,5257,15,9,2018,Thursday
True,248.12,0.0,0.0,75,Clouds,broken clouds,2013-12-07 07:00:00,2003,7,12,2013,Saturday
True,274.95,0.0,0.0,1,Clear,sky is clear,2015-12-12 01:00:00,761,1,12,2015,Saturday
True,262.3,0.0,0.0,90,Mist,mist,2018-02-03 08:00:00,2552,8,2,2018,Saturday
True,285.45,0.76,0.0,90,Rain,light rain,2014-05-20 08:00:00,6182,8,5,2014,Tuesday
True,296.16,0.0,0.0,0,Clear,Sky is Clear,2013-08-21 01:00:00,399,1,8,2013,Wednesday
True,292.99,0.25,0.0,0,Rain,light rain,2014-06-08 11:00:00,4671,11,6,2014,Sunday
True,301.65,0.0,0.0,75,Clouds,broken clouds,2018-05-17 18:00:00,4989,18,5,2018,Thursday
True,278.55,0.0,0.0,75,Clouds,broken clouds,2013-04-23 12:00:00,4862,12,4,2013,Tuesday
True,303.84,0.0,0.0,1,Clear,sky is clear,2013-09-06 18:00:00,5199,18,9,2013,Friday
True,276.64,0.0,0.0,1,Clear,sky is clear,2012-11-10 00:00:00,1090,0,11,2012,Saturday
True,282.59,0.64,0.0,92,Rain,moderate rain,2013-10-17 19:00:00,3452,19,10,2013,Thursday
True,285.68,0.0,0.0,90,Rain,light rain,2017-05-30 12:00:00,4762,12,5,2017,Tuesday
True,264.55,0.0,0.0,64,Mist,mist,2014-01-09 22:00:00,1654,22,1,2014,Thursday
True,265.05,0.0,0.0,90,Haze,haze,2013-01-07 00:00:00,442,0,1,2013,Monday
True,288.81,0.0,0.0,75,Clouds,broken clouds,2017-09-04 08:00:00,1974,8,9,2017,Monday
True,269.26,0.0,0.0,64,Clouds,broken clouds,2014-01-20 07:00:00,4403,7,1,2014,Monday
True,300.65,0.0,0.0,1,Clear,sky is clear,2018-08-10 12:00:00,4941,12,8,2018,Friday
True,269.4,0.0,0.0,1,Clear,sky is clear,2016-01-01 18:00:00,2899,18,1,2016,Friday
True,294.92,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-18 02:00:00,272,2,6,2018,Monday
True,283.216,0.0,0.0,20,Clouds,few clouds,2016-10-08 17:00:00,4980,17,10,2016,Saturday
True,295.163,0.0,0.0,8,Clear,sky is clear,2016-10-10 15:00:00,5074,15,10,2016,Monday
True,294.035,0.0,0.0,68,Clouds,broken clouds,2016-07-14 12:00:00,4738,12,7,2016,Thursday
True,292.88,0.0,0.0,90,Rain,moderate rain,2018-06-18 09:00:00,4767,9,6,2018,Monday
True,274.24,0.0,0.0,90,Mist,mist,2016-11-24 08:00:00,1452,8,11,2016,Thursday
True,289.92,0.0,0.0,40,Clouds,scattered clouds,2015-10-14 18:00:00,5122,18,10,2015,Wednesday
True,273.41,0.0,0.0,64,Fog,fog,2013-11-15 02:00:00,315,2,11,2013,Friday
True,290.41,8.64,0.0,92,Thunderstorm,thunderstorm with heavy rain,2013-06-13 09:00:00,5144,9,6,2013,Thursday
